amm usages
6700468 Non_precise
6700469 Non_precise
6700478 Non_precise
6700479 Non_precise
6700480 Non_precise
6700486 Non_precise
6700487 Non_precise
6700489 Insecticide
6700491 Non_precise
6700493 Non_precise
6700494 Non_precise
6700500 Non_precise
6700508 Fongicide
6700510 Non_precise
6700512 Non_precise
6800001 Non_precise
6800003 Non_precise
6800009 Non_precise
6800013 Non_precise
6800022 Insecticide
6800034 Non_precise
6800040 Non_precise
6800043 Non_precise
6800051 Non_precise
6800053 Insecticide
6800067 Non_precise
6800069 Herbicide
6800070 Non_precise
6800082 Herbicide
6800095 Herbicide
6800101 Non_precise
6800106 Non_precise
6800109 Non_precise
6800111 Non_precise
6800120 Non_precise
6800122 Non_precise
6800129 Non_precise
6800130 Non_precise
6800151 Non_precise
6800153 Non_precise
6800156 Non_precise
6800172 Herbicide
6800180 Non_precise
6800184 Non_precise
6800185 Fongicide_|_Insecticide
6800186 Fongicide_|_Insecticide
6800190 Non_precise
6800193 Non_precise
6800195 Non_precise
6800201 Non_precise
6800202 Fongicide_|_Insecticide
6800203 Non_precise
6800206 Non_precise
6800214 Non_precise
6800229 Non_precise
6800258 Herbicide
6800261 Herbicide
6800263 Herbicide
6800268 Non_precise
6800269 Non_precise
6800271 Non_precise
6800272 Insecticide
6800273 Fongicide
6800274 Non_precise
6800275 Insecticide
6800280 Non_precise
6800284 Non_precise
6800285 Non_precise
6800286 Non_precise
6800290 Non_precise
6800291 Non_precise
6800292 Non_precise
6800298 Non_precise
6800299 Non_precise
6800301 Herbicide
6800305 Non_precise
6800306 Insecticide
6800308 Non_precise
6800309 Non_precise
6800310 Insecticide
6800314 Non_precise
6800315 Non_precise
6800318 Insecticide
6800326 Non_precise
6800327 Non_precise
6800330 Non_precise
6800332 Non_precise
6800334 Non_precise
6800335 Non_precise
6800338 Non_precise
6800347 Non_precise
6800350 Non_precise
6800352 Non_precise
6800357 Insecticide
6800359 Insecticide
6800361 Non_precise
6800363 Fongicide
6800366 Insecticide
6800369 Insecticide
6800375 Non_precise
6800376 Non_precise
6800387 Non_precise
6800395 Non_precise
6800397 Herbicide
6800401 Non_precise
6800402 Non_precise
6800403 Desinfect._fongicide_(POV)_|_Fongicide
6800406 Non_precise
6800407 Insecticide
6800415 Fongicide
6800430 Non_precise
6800439 Non_precise
6800446 Herbicide
6800447 Fongicide
6900003 Non_precise
6900010 Non_precise
6900011 Non_precise
6900021 Non_precise
6900023 Non_precise
6900030 Non_precise
6900031 Non_precise
6900035 Non_precise
6900038 Non_precise
6900039 Non_precise
6900040 Non_precise
6900041 Non_precise
6900050 Non_precise
6900051 Non_precise
6900053 Fongicide
6900058 Adjuvant
6900064 Non_precise
6900067 Fongicide
6900071 Insecticide
6900078 Non_precise
6900079 Insecticide
6900080 Non_precise
6900088 Fongicide
6900091 Non_precise
6900092 Non_precise
6900096 Molluscicide
6900097 Fongicide
6900098 Fongicide
6900113 Non_precise
6900115 Non_precise
6900127 Non_precise
6900129 Insecticide
6900139 Adjuvant
6900141 Herbicide
6900143 Non_precise
6900145 Non_precise
6900147 Non_precise
6900159 Non_precise
6900161 Non_precise
6900162 Non_precise
6900165 Non_precise
6900166 Non_precise
6900167 Non_precise
6900169 Herbicide
6900182 Non_precise
6900187 Fongicide
6900188 Corvicide_|_Fongicide
6900193 Non_precise
6900195 Non_precise
6900196 Non_precise
6900197 Non_precise
6900199 Non_precise
6900224 Fongicide
6900239 Non_precise
6900241 Herbicide
6900245 Herbicide
6900247 Herbicide
6900262 Non_precise
6900268 Fongicide
6900269 Fongicide
6900274 Non_precise
6900300 Non_precise
6900303 Herbicide
6900304 Non_precise
6900305 Insecticide
6900311 Fongicide
6900312 Non_precise
6900313 Herbicide
6900314 Non_precise
6900316 Herbicide
6900318 Insecticide
6900321 Non_precise
6900324 Non_precise
6900326 Fongicide
6900327 Insecticide
6900330 Non_precise
6900331 Non_precise
6900333 Non_precise
6900335 Adjuvant
6900336 Adjuvant
6900360 Non_precise
6900362 Non_precise
6900364 Non_precise
6900366 Herbicide
6900367 Adjuvant
6900370 Insecticide
6900371 Insecticide
6900372 Insecticide
6900373 Non_precise
6900376 Fongicide
6900378 Non_precise
6900381 Fongicide
6900382 Non_precise
6900396 Herbicide
6900397 Non_precise
6900404 Non_precise
6900409 Non_precise
6900414 Insecticide
6900416 Insecticide
6900418 Fongicide
6900420 Insecticide
6900423 Non_precise
6900425 Non_precise
6900429 Non_precise
6900437 Non_precise
6900438 Non_precise
6900439 Insecticide
6900440 Insecticide
6900441 Insecticide
6900443 Non_precise
6900464 Fongicide
6900468 Non_precise
6900470 Non_precise
6900472 Non_precise
6900478 Non_precise
6900486 Non_precise
6900487 Non_precise
6900489 Non_precise
7000017 Non_precise
7000022 Non_precise
7000023 Non_precise
7000025 Non_precise
7000026 Non_precise
7000027 Non_precise
7000028 Non_precise
7000029 Non_precise
7000033 Non_precise
7000038 Insecticide
7000040 Non_precise
7000056 Herbicide
7000057 Non_precise
7000059 Non_precise
7000064 Non_precise
7000074 Non_precise
7000075 Non_precise
7000078 Adjuvant
7000083 Insecticide
7000085 Non_precise
7000092 Non_precise
7000095 Herbicide
7000102 Acaricide_|_Insecticide
7000105 Herbicide
7000107 Fongicide
7000109 Non_precise
7000113 Non_precise
7000117 Non_precise
7000118 Non_precise
7000119 Insecticide
7000120 Non_precise
7000130 Non_precise
7000133 Herbicide
7000134 Herbicide
7000147 Non_precise
7000161 Herbicide
7000164 Non_precise
7000169 Non_precise
7000170 Non_precise
7000176 Non_precise
7000185 Non_precise
7000188 Non_precise
7000197 Non_precise
7000198 Non_precise
7000200 Herbicide
7000210 Non_precise
7000216 Non_precise
7000220 Non_precise
7000227 Herbicide
7000228 Herbicide
7000230 Non_precise
7000231 Non_precise
7000239 Non_precise
7000241 Non_precise
7000242 Non_precise
7000245 Adjuvant
7000267 Non_precise
7000269 Fongicide
7000271 Non_precise
7000273 Non_precise
7000286 Non_precise
7000289 Insecticide
7000292 Non_precise
7000297 Non_precise
7000301 Non_precise
7000304 Non_precise
7000307 Non_precise
7000311 Non_precise
7000314 Non_precise
7000319 Non_precise
7000331 Non_precise
7000336 Non_precise
7000338 Insecticide
7000342 Herbicide
7000343 Fongicide_|_Insecticide
7000346 Non_precise
7000347 Non_precise
7000350 Fongicide
7000353 Non_precise
7000354 Non_precise
7000355 Fongicide
7000368 Non_precise
7000369 Non_precise
7000371 Non_precise
7000372 Non_precise
7000373 Non_precise
7000382 Non_precise
7000383 Non_precise
7000385 Non_precise
7000387 Herbicide
7000391 Herbicide
7000404 Non_precise
7100007 Non_precise
7100015 Non_precise
7100016 Herbicide
7100017 Non_precise
7100019 Herbicide
7100036 Non_precise
7100037 Non_precise
7100040 Non_precise
7100041 Non_precise
7100042 Non_precise
7100044 Non_precise
7100049 Non_precise
7100051 Non_precise
7100052 Non_precise
7100053 Non_precise
7100054 Non_precise
7100056 Non_precise
7100057 Fongicide
7100059 Non_precise
7100068 Non_precise
7100069 Fongicide_|_Insecticide
7100078 Fongicide
7100079 Non_precise
7100082 Non_precise
7100089 Non_precise
7100092 Non_precise
7100093 Non_precise
7100097 Non_precise
7100098 Non_precise
7100099 Non_precise
7100101 Herbicide
7100102 Non_precise
7100103 Non_precise
7100104 Non_precise
7100106 Non_precise
7100107 Non_precise
7100113 Non_precise
7100115 Non_precise
7100116 Non_precise
7100117 Insecticide
7100118 Non_precise
7100123 Non_precise
7100124 Non_precise
7100127 Non_precise
7100133 Non_precise
7100134 Non_precise
7100141 Non_precise
7100142 Non_precise
7100143 Non_precise
7100144 Non_precise
7100145 Non_precise
7100146 Non_precise
7100147 Non_precise
7100150 Non_precise
7100154 Non_precise
7100158 Herbicide
7100162 Insecticide
7100163 Insecticide
7100164 Non_precise
7100184 Non_precise
7100186 Non_precise
7100188 Herbicide
7100197 Non_precise
7100203 Non_precise
7100204 Non_precise
7100210 Non_precise
7100212 Non_precise
7100213 Non_precise
7100220 Non_precise
7100222 Non_precise
7100223 Non_precise
7100226 Non_precise
7100231 Non_precise
7100234 Non_precise
7100236 Non_precise
7100237 Non_precise
7100238 Herbicide
7100239 Herbicide
7100240 Non_precise
7100242 Non_precise
7100243 Non_precise
7100244 Non_precise
7100245 Herbicide
7100246 Non_precise
7100247 Non_precise
7100248 Non_precise
7100252 Non_precise
7100253 Non_precise
7100254 Non_precise
7100255 Non_precise
7100256 Insecticide
7100260 Non_precise
7100263 Non_precise
7100265 Non_precise
7100272 Non_precise
7100280 Herbicide
7100285 Non_precise
7100286 Non_precise
7100287 Non_precise
7100289 Herbicide
7100290 Herbicide
7100293 Non_precise
7100296 Non_precise
7100298 Non_precise
7100303 Non_precise
7100304 Non_precise
7100312 Non_precise
7100313 Insecticide
7100315 Non_precise
7100321 Insecticide
7100322 Non_precise
7100325 Non_precise
7100326 Non_precise
7100332 Non_precise
7100334 Insecticide
7100336 Nematicide
7100337 Fongicide
7100339 Non_precise
7100340 Non_precise
7100345 Non_precise
7100346 Non_precise
7100359 Non_precise
7100361 Non_precise
7100362 Non_precise
7100369 Non_precise
7100371 Non_precise
7100372 Non_precise
7100379 Insecticide
7100381 Non_precise
7100383 Non_precise
7100388 Non_precise
7100392 Fongicide
7100395 Herbicide
7100396 Non_precise
7100397 Non_precise
7100398 Non_precise
7100399 Non_precise
7100400 Non_precise
7100401 Herbicide
7100402 Non_precise
7100406 Non_precise
7100426 Non_precise
7100427 Non_precise
7100428 Non_precise
7100429 Non_precise
7100433 Non_precise
7100435 Herbicide
7100443 Fongicide
7100444 Non_precise
7100449 Non_precise
7100455 Non_precise
7200001 Non_precise
7200008 Fongicide
7200016 Non_precise
7200020 Non_precise
7200021 Non_precise
7200022 Non_precise
7200027 Non_precise
7200039 Non_precise
7200040 Non_precise
7200046 Non_precise
7200047 Non_precise
7200056 Non_precise
7200061 Non_precise
7200066 Non_precise
7200077 Non_precise
7200078 Non_precise
7200081 Non_precise
7200083 Non_precise
7200091 Non_precise
7200093 Non_precise
7200094 Non_precise
7200102 Non_precise
7200103 Non_precise
7200104 Non_precise
7200105 Non_precise
7200111 Insecticide
7200113 Non_precise
7200114 Non_precise
7200116 Non_precise
7200131 Non_precise
7200133 Non_precise
7200137 Non_precise
7200139 Non_precise
7200149 Non_precise
7200150 Insecticide
7200153 Non_precise
7200162 Non_precise
7200164 Insecticide
7200170 Herbicide
7200173 Non_precise
7200177 Non_precise
7200184 Herbicide
7200186 Non_precise
7200190 Non_precise
7200200 Non_precise
7200204 Non_precise
7200205 Non_precise
7200207 Insecticide
7200208 Non_precise
7200209 Non_precise
7200210 Non_precise
7200212 Non_precise
7200213 Fongicide_|_Insecticide
7200214 Non_precise
7200216 Non_precise
7200217 Non_precise
7200218 Non_precise
7200224 Non_precise
7200229 Non_precise
7200230 Non_precise
7200235 Non_precise
7200240 Non_precise
7200248 Non_precise
7200259 Non_precise
7200260 Non_precise
7200261 Non_precise
7200262 Non_precise
7200265 Fongicide
7200275 Non_precise
7200280 Herbicide
7200282 Non_precise
7200283 Non_precise
7200285 Non_precise
7200294 Insecticide
7200295 Non_precise
7200297 Non_precise
7200298 Adjuv._Fongicide_|_Adjuv._Herbicide_|_Adjuv._Insecticide
7200299 Non_precise
7200300 Insecticide
7200301 Non_precise
7200309 Non_precise
7200313 Adjuvant
7200316 Non_precise
7200318 Non_precise
7200319 Non_precise
7200320 Non_precise
7200321 Non_precise
7200322 Non_precise
7200323 Non_precise
7200324 Non_precise
7200327 Non_precise
7200328 Non_precise
7200330 Non_precise
7200331 Non_precise
7200332 Non_precise
7200340 Non_precise
7200345 Fongicide
7200346 Non_precise
7200350 Non_precise
7200351 Non_precise
7200353 Non_precise
7200357 Non_precise
7200358 Non_precise
7200359 Non_precise
7200361 Non_precise
7200362 Non_precise
7200366 Non_precise
7200367 Herbicide
7200372 Non_precise
7200373 Non_precise
7200376 Non_precise
7200377 Non_precise
7200380 Non_precise
7200386 Non_precise
7200388 Non_precise
7200389 Non_precise
7200390 Non_precise
7200393 Herbicide
7200394 Non_precise
7200395 Non_precise
7200398 Non_precise
7200400 Non_precise
7200401 Non_precise
7200412 Non_precise
7200415 Non_precise
7200416 Non_precise
7200417 Non_precise
7200418 Non_precise
7200419 Non_precise
7200422 Non_precise
7200426 Non_precise
7200428 Non_precise
7200429 Non_precise
7200434 Non_precise
7200435 Non_precise
7200437 Non_precise
7200439 Non_precise
7200440 Non_precise
7200442 Herbicide
7200447 Non_precise
7200448 Non_precise
7200450 Non_precise
7200451 Fongicide
7200456 Adjuvant
7200459 Non_precise
7200460 Non_precise
7200465 Non_precise
7200469 Non_precise
7200470 Non_precise
7200472 Non_precise
7200477 Non_precise
7200481 Non_precise
7200493 Non_precise
7200502 Non_precise
7200504 Non_precise
7200505 Non_precise
7300001 Non_precise
7300002 Non_precise
7300003 Fongicide
7300008 Non_precise
7300016 Non_precise
7300028 Non_precise
7300033 Non_precise
7300041 Non_precise
7300042 Non_precise
7300043 Herbicide
7300046 Non_precise
7300049 Herbicide
7300050 Herbicide
7300052 Non_precise
7300054 Non_precise
7300058 Non_precise
7300059 Non_precise
7300060 Non_precise
7300073 Non_precise
7300080 Non_precise
7300083 Fongicide
7300089 Non_precise
7300097 Non_precise
7300099 Adjuv._Herbicide
7300104 Non_precise
7300108 Non_precise
7300110 Non_precise
7300116 Non_precise
7300117 Non_precise
7300119 Non_precise
7300120 Non_precise
7300121 Non_precise
7300126 Fongicide
7300127 Fongicide
7300134 Non_precise
7300140 Herbicide
7300150 Fongicide
7300151 Fongicide
7300152 Fongicide
7300158 Non_precise
7300160 Non_precise
7300161 Non_precise
7300166 Fongicide
7300167 Non_precise
7300169 Insecticide
7300170 Herbicide
7300171 Non_precise
7300173 Non_precise
7300176 Herbicide
7300181 Insecticide
7300182 Insecticide
7300185 Non_precise
7300186 Herbicide
7300187 Non_precise
7300189 Fongicide
7300191 Non_precise
7300193 Non_precise
7300194 Non_precise
7300195 Non_precise
7300199 Non_precise
7300200 Non_precise
7300203 Non_precise
7300204 Non_precise
7300207 Non_precise
7300208 Non_precise
7300209 Non_precise
7300210 Non_precise
7300211 Non_precise
7300212 Non_precise
7300213 Herbicide
7300214 Non_precise
7300215 Non_precise
7300216 Non_precise
7300219 Insecticide
7300220 Non_precise
7300221 Herbicide
7300222 Non_precise
7300236 Non_precise
7300237 Non_precise
7300238 Non_precise
7300239 Non_precise
7300242 Non_precise
7300243 Non_precise
7300259 Non_precise
7300263 Non_precise
7300264 Non_precise
7300265 Non_precise
7300272 Non_precise
7300278 Non_precise
7300281 Non_precise
7300283 Non_precise
7300298 Non_precise
7300304 Insecticide
7300313 Non_precise
7300315 Non_precise
7300319 Non_precise
7300320 Non_precise
7300321 Non_precise
7300322 Non_precise
7300325 Non_precise
7300331 Non_precise
7300332 Non_precise
7300335 Herbicide
7300338 Non_precise
7300341 Non_precise
7300354 Non_precise
7300355 Adjuvant
7300357 Non_precise
7300358 Non_precise
7300359 Non_precise
7300362 Non_precise
7300364 Non_precise
7300365 Non_precise
7300372 Non_precise
7300377 Non_precise
7300378 Non_precise
7300379 Herbicide
7300382 Non_precise
7300385 Non_precise
7300387 Fongicide
7300401 Herbicide
7300405 Non_precise
7300409 Non_precise
7300410 Non_precise
7300416 Fongicide
7300423 Non_precise
7300424 Fongicide
7300425 Non_precise
7300426 Non_precise
7300428 Non_precise
7300430 Fongicide
7300436 Non_precise
7300439 Non_precise
7300448 Non_precise
7300449 Non_precise
7300451 Non_precise
7300453 Non_precise
7300456 Non_precise
7300484 Non_precise
7400006 Herbicide
7400010 Insecticide
7400025 Non_precise
7400030 Non_precise
7400031 Non_precise
7400034 Non_precise
7400036 Non_precise
7400037 Non_precise
7400044 Non_precise
7400057 Herbicide
7400058 Non_precise
7400075 Non_precise
7400090 Fongicide
7400091 Non_precise
7400096 Non_precise
7400099 Non_precise
7400100 Non_precise
7400101 Non_precise
7400103 Non_precise
7400112 Non_precise
7400113 Fongicide
7400114 Fongicide
7400115 Insecticide
7400116 Herbicide
7400117 Non_precise
7400122 Non_precise
7400126 Non_precise
7400127 Non_precise
7400128 Non_precise
7400130 Herbicide
7400131 Herbicide
7400136 Herbicide
7400137 Herbicide
7400138 Non_precise
7400139 Herbicide
7400140 Herbicide
7400144 Non_precise
7400151 Non_precise
7400169 Non_precise
7400170 Non_precise
7400174 Non_precise
7400177 Non_precise
7400180 Non_precise
7400181 Herbicide
7400182 Non_precise
7400183 Non_precise
