"AMM" "annee" "substance" "classification" "quantite_substance" "usages" "Group_BioC" "Type_BioC" "Substance_BioC"
"22015" "8400448" "2019" "mecoprop_(mcpp)" "Env_A" 0,4 "Herbicide" NA NA NA
"22016" "8400448" "2009" "2,4-d" "N_Organique" 1238,455000059 "Herbicide" NA NA NA
"22017" "8400448" "2015" "2,4-d" "N_Organique" 24,52 "Herbicide" NA NA NA
"22018" "8400448" "2016" "mecoprop_(mcpp)" "N_Organique" 356,84 "Herbicide" NA NA NA
"22019" "8400448" "2008" "mecoprop_(mcpp)" "N_Organique" 5409,18 "Herbicide" NA NA NA
"22020" "8400448" "2014" "2,4-d" "N_Organique" 34,831 "Herbicide" NA NA NA
"22021" "8400448" "2019" "2,4-d" "Env_B" 0,1 "Herbicide" NA NA NA
"22022" "8400448" "2016" "2,4-d" "N_Organique" 89,21 "Herbicide" NA NA NA
"22023" "8400448" "2015" "mecoprop_(mcpp)" "N_Organique" 98,08 "Herbicide" NA NA NA
"22024" "8400448" "2014" "mecoprop_(mcpp)" "N_Organique" 139,324 "Herbicide" NA NA NA
"22025" "8400448" "2012" "mecoprop_(mcpp)" "N_Organique" 414,48 "Herbicide" NA NA NA
"22026" "8400448" "2010" "2,4-d" "N_Organique" 1049,949999999 "Herbicide" NA NA NA
"22027" "8400448" "2018" "mecoprop_(mcpp)" "N_Organique" 25,4 "Herbicide" NA NA NA
"22028" "8400448" "2018" "2,4-d" "N_Organique" 6,35 "Herbicide" NA NA NA
"22029" "8400448" "2012" "2,4-d" "N_Organique" 103,62 "Herbicide" NA NA NA
"22030" "8400448" "2008" "2,4-d" "N_Organique" 1352,295 "Herbicide" NA NA NA
"22031" "8400448" "2017" "mecoprop_(mcpp)" "N_Organique" 138,72 "Herbicide" NA NA NA
"22032" "8400448" "2009" "mecoprop_(mcpp)" "N_Organique" 4953,820000283 "Herbicide" NA NA NA
"22033" "8400448" "2010" "mecoprop_(mcpp)" "N_Organique" 4199,799999981 "Herbicide" NA NA NA
"22034" "8400470" "2009" "trifluraline" "Autre" 2,4 "Non_precise" NA NA NA
"22035" "8400470" "2008" "trifluraline" "N_Organique" 247178,64 "Non_precise" NA NA NA
"22036" "8400475" "2008" "daminozide" "Autre" 447,355 "Substance_de_croissance" NA NA NA
"22037" "8400475" "2015" "daminozide" "Autre" 0,765 "Substance_de_croissance" NA NA NA
"22038" "8400475" "2013" "daminozide" "Autre" 65,45 "Substance_de_croissance" NA NA NA
"22039" "8400475" "2009" "daminozide" "Autre" 535,33 "Substance_de_croissance" NA NA NA
"22040" "8400475" "2014" "daminozide" "Autre" 0,425 "Substance_de_croissance" NA NA NA
"22041" "8400475" "2012" "daminozide" "Autre" 217,005 "Substance_de_croissance" NA NA NA
"22042" "8400475" "2010" "daminozide" "Autre" 378,675 "Substance_de_croissance" NA NA NA
"22043" "8400475" "2011" "daminozide" "Autre" 224,57 "Substance_de_croissance" NA NA NA
"22044" "8400477" "2009" "fenoxycarbe" "N_Organique" 8018,3547275 "Insecticide" NA NA NA
"22045" "8400477" "2013" "fenoxycarbe" "N_Organique" 5205,726 "Insecticide" NA NA NA
"22046" "8400477" "2018" "fenoxycarbe" "T,_T+,_CMR" 4487,004 "Insecticide" NA NA NA
"22047" "8400477" "2017" "fenoxycarbe" "T,_T+,_CMR" 4666,16175 "Insecticide" NA NA NA
"22048" "8400477" "2008" "fenoxycarbe" "N_Organique" 7888,40351 "Insecticide" NA NA NA
"22049" "8400477" "2014" "fenoxycarbe" "N_Organique" 5631,15625 "Insecticide" NA NA NA
"22050" "8400477" "2015" "fenoxycarbe" "N_Organique" 5891,37925 "Insecticide" NA NA NA
"22051" "8400477" "2019" "fenoxycarbe" "CMR" 3696,73275 "Insecticide" NA NA NA
"22052" "8400477" "2011" "fenoxycarbe" "N_Organique" 6427,7895 "Insecticide" NA NA NA
"22053" "8400477" "2010" "fenoxycarbe" "N_Organique" 7427,97425 "Insecticide" NA NA NA
"22054" "8400477" "2016" "fenoxycarbe" "T,_T+,_CMR" 5304,63875 "Insecticide" NA NA NA
"22055" "8400477" "2012" "fenoxycarbe" "N_Organique" 13396,9555 "Insecticide" NA NA NA
"22056" "8400491" "2017" "fluazifop-p-butyl" "T,_T+,_CMR" 105 "Herbicide" NA NA NA
"22057" "8400491" "2014" "fluazifop-p-butyl" "N_Organique" 5,5 "Herbicide" NA NA NA
"22058" "8400491" "2015" "fluazifop-p-butyl" "T,_T+,_CMR" 9,75 "Herbicide" NA NA NA
"22059" "8400491" "2012" "fluazifop-p-butyl" "N_Organique" 20,5 "Herbicide" NA NA NA
"22060" "8400491" "2010" "fluazifop-p-butyl" "N_Organique" 138,325 "Herbicide" NA NA NA
"22061" "8400491" "2009" "fluazifop-p-butyl" "N_Organique" 314,075 "Herbicide" NA NA NA
"22062" "8400491" "2019" "fluazifop-p-butyl" "CMR" 12,5 "Herbicide" NA NA NA
"22063" "8400491" "2018" "fluazifop-p-butyl" "T,_T+,_CMR" 140 "Herbicide" NA NA NA
"22064" "8400491" "2008" "fluazifop-p-butyl" "N_Organique" 189 "Herbicide" NA NA NA
"22065" "8400491" "2016" "fluazifop-p-butyl" "T,_T+,_CMR" 26,25 "Herbicide" NA NA NA
"22066" "8400491" "2011" "fluazifop-p-butyl" "N_Organique" 77,825 "Herbicide" NA NA NA
"22067" "8400491" "2013" "fluazifop-p-butyl" "N_Organique" 20,75 "Herbicide" NA NA NA
"22068" "8400499" "2008" "mancozebe" "Autre" 24066,56 "Non_precise" NA NA NA
"22069" "8400499" "2019" "mancozebe" "CMR" 20 "Non_precise" NA NA NA
"22070" "8400499" "2009" "mancozebe" "N_Organique" 224618,32 "Non_precise" NA NA NA
"22071" "8400499" "2015" "mancozebe" "T,_T+,_CMR" 4780 "Non_precise" NA NA NA
"22072" "8400499" "2018" "mancozebe" "T,_T+,_CMR" 640 "Non_precise" NA NA NA
"22073" "8400499" "2014" "mancozebe" "N_Organique" 22736 "Non_precise" NA NA NA
"22074" "8400499" "2013" "mancozebe" "N_Organique" 25844 "Non_precise" NA NA NA
"22075" "8400499" "2016" "mancozebe" "T,_T+,_CMR" 6920 "Non_precise" NA NA NA
"22076" "8400499" "2010" "mancozebe" "N_Organique" 111011,2 "Non_precise" NA NA NA
"22077" "8400499" "2011" "mancozebe" "N_Organique" 50643,36 "Non_precise" NA NA NA
"22078" "8400499" "2012" "mancozebe" "N_Organique" 23957,6 "Non_precise" NA NA NA
"22079" "8400499" "2017" "mancozebe" "T,_T+,_CMR" 240 "Non_precise" NA NA NA
"22080" "8400520" "2010" "prochloraze-manganese" "N_Organique" 823,346 "Fongicide" NA NA NA
"22081" "8400520" "2012" "prochloraze-manganese" "N_Organique" 1169,096 "Fongicide" NA NA NA
"22082" "8400520" "2016" "prochloraze-manganese" "N_Organique" 466,532 "Fongicide" NA NA NA
"22083" "8400520" "2011" "prochloraze-manganese" "N_Organique" 1429,561 "Fongicide" NA NA NA
"22084" "8400520" "2013" "prochloraze-manganese" "N_Organique" 909,6913 "Fongicide" NA NA NA
"22085" "8400520" "2008" "prochloraze-manganese" "N_Organique" 531,072 "Fongicide" NA NA NA
"22086" "8400520" "2009" "prochloraze-manganese" "N_Organique" 549,973 "Fongicide" NA NA NA
"22087" "8400520" "2018" "prochloraze" "N_Organique" 770,331 "Fongicide" NA NA NA
"22088" "8400520" "2015" "prochloraze-manganese" "N_Organique" 208,372 "Fongicide" NA NA NA
"22089" "8400520" "2014" "prochloraze-manganese" "N_Organique" 466,993 "Fongicide" NA NA NA
"22090" "8400520" "2017" "prochloraze-manganese" "N_Organique" 706,713 "Fongicide" NA NA NA
"22091" "8400520" "2019" "prochloraze" "Env_A" 959,341 "Fongicide" NA NA NA
"22092" "8400521" "2018" "pendimethaline" "N_Organique" 62,2545 "Herbicide" NA NA NA
"22093" "8400521" "2012" "pendimethaline" "N_Organique" 1854,27 "Herbicide" NA NA NA
"22094" "8400521" "2011" "pendimethaline" "N_Organique" 2948,88 "Herbicide" NA NA NA
"22095" "8400521" "2013" "pendimethaline" "N_Organique" 802,956 "Herbicide" NA NA NA
"22096" "8400521" "2016" "pendimethaline" "N_Organique" 527,736 "Herbicide" NA NA NA
"22097" "8400521" "2010" "pendimethaline" "N_Organique" 3133,68 "Herbicide" NA NA NA
"22098" "8400521" "2014" "pendimethaline" "N_Organique" 420,2055 "Herbicide" NA NA NA
"22099" "8400521" "2015" "pendimethaline" "N_Organique" 249,0873 "Herbicide" NA NA NA
"22100" "8400521" "2009" "pendimethaline" "N_Organique" 4762,89 "Herbicide" NA NA NA
"22101" "8400521" "2017" "pendimethaline" "N_Organique" 114,015 "Herbicide" NA NA NA
"22102" "8400521" "2008" "pendimethaline" "N_Organique" 5521,23 "Herbicide" NA NA NA
"22103" "8400521" "2019" "pendimethaline" "Env_A" 87,351 "Herbicide" NA NA NA
"22104" "8400528" "2018" "isoxaben" "N_Organique" 20583,400625 "Herbicide" NA NA NA
"22105" "8400528" "2008" "isoxaben" "Autre" 18437,05 "Herbicide" NA NA NA
"22106" "8400528" "2009" "isoxaben" "N_Organique" 25859,65 "Herbicide" NA NA NA
"22107" "8400528" "2015" "isoxaben" "N_Organique" 28960,27875 "Herbicide" NA NA NA
"22108" "8400528" "2010" "isoxaben" "N_Organique" 24876,1875 "Herbicide" NA NA NA
"22109" "8400528" "2011" "isoxaben" "N_Organique" 25004,4 "Herbicide" NA NA NA
"22110" "8400528" "2017" "isoxaben" "N_Organique" 29951,0075 "Herbicide" NA NA NA
"22111" "8400528" "2019" "isoxaben" "Env_B" 12195,42375 "Herbicide" NA NA NA
"22112" "8400528" "2012" "isoxaben" "N_Organique" 22858,81375 "Herbicide" NA NA NA
"22113" "8400528" "2013" "isoxaben" "N_Organique" 25737,51375 "Herbicide" NA NA NA
"22114" "8400528" "2016" "isoxaben" "N_Organique" 31718,841875 "Herbicide" NA NA NA
"22115" "8400528" "2014" "isoxaben" "N_Organique" 26696,3025 "Herbicide" NA NA NA
"22116" "8400537" "2014" "imazalil" "N_Organique" 20753,7 "Fongicide" NA NA NA
"22117" "8400537" "2009" "imazalil" "N_Organique" 822 "Fongicide" NA NA NA
"22118" "8400537" "2011" "imazalil" "N_Organique" 1210,875 "Fongicide" NA NA NA
"22119" "8400537" "2019" "imazalil" "CMR" 44,85 "Fongicide" NA NA NA
"22120" "8400537" "2010" "imazalil" "N_Organique" 1228,125 "Fongicide" NA NA NA
"22121" "8400537" "2012" "imazalil" "N_Organique" 1803,225 "Fongicide" NA NA NA
"22122" "8400537" "2017" "imazalil" "T,_T+,_CMR" 540,825 "Fongicide" NA NA NA
"22123" "8400537" "2015" "imazalil" "N_Organique" 1026,825 "Fongicide" NA NA NA
"22124" "8400537" "2018" "imazalil" "T,_T+,_CMR" 539,79375 "Fongicide" NA NA NA
"22125" "8400537" "2013" "imazalil" "N_Organique" 1439,1 "Fongicide" NA NA NA
"22126" "8400537" "2016" "imazalil" "N_Organique" 846,45 "Fongicide" NA NA NA
"22127" "8400539" "2016" "imazalil" "N_Organique" 0,06 "Fongicide" NA NA NA
"22128" "8400539" "2010" "imazalil" "N_Organique" 125,0325 "Fongicide" NA NA NA
"22129" "8400539" "2011" "imazalil" "N_Organique" 0,675 "Fongicide" NA NA NA
"22130" "8400539" "2009" "imazalil" "N_Organique" 96,99 "Fongicide" NA NA NA
"22131" "8400539" "2012" "imazalil" "N_Organique" 1,05 "Fongicide" NA NA NA
"22132" "8400539" "2014" "imazalil" "N_Organique" 0,0297 "Fongicide" NA NA NA
"22133" "8400539" "2013" "imazalil" "N_Organique" 0,33 "Fongicide" NA NA NA
"22134" "8400539" "2015" "imazalil" "N_Organique" 0,00495 "Fongicide" NA NA NA
"22135" "8400539" "2008" "imazalil" "N_Organique" 61,395 "Fongicide" NA NA NA
"22136" "8400549" "2008" "metaldehyde" "Autre" 1198,56 "Molluscicide" NA NA NA
"22137" "8400549" "2016" "metaldehyde" "Autre" 38,25 "Molluscicide" NA NA NA
"22138" "8400549" "2011" "metaldehyde" "Autre" 413,185 "Molluscicide" NA NA NA
"22139" "8400549" "2012" "metaldehyde" "Autre" 352,02 "Molluscicide" NA NA NA
"22140" "8400549" "2015" "metaldehyde" "Autre" 163,29 "Molluscicide" NA NA NA
"22141" "8400549" "2017" "metaldehyde" "Autre" 4,2 "Molluscicide" NA NA NA
"22142" "8400549" "2010" "metaldehyde" "Autre" 558,51 "Molluscicide" NA NA NA
"22143" "8400549" "2009" "metaldehyde" "Autre" 257,53 "Molluscicide" NA NA NA
"22144" "8400549" "2013" "metaldehyde" "Autre" 505,985 "Molluscicide" NA NA NA
"22145" "8400549" "2014" "metaldehyde" "Autre" 453,6645 "Molluscicide" NA NA NA
"22146" "8400551" "2009" "metaldehyde" "Autre" 8,665 "Non_precise" NA NA NA
"22147" "8400551" "2014" "metaldehyde" "Autre" 3,6 "Non_precise" NA NA NA
"22148" "8400551" "2019" "metaldehyde" "Autre" 0,6 "Non_precise" NA NA NA
"22149" "8400567" "2008" "goudrons_de_pin" "Autre" 3456,6608 "Non_precise" NA NA NA
"22150" "8400567" "2009" "goudrons_de_pin" "Autre" 2946,5508 "Non_precise" NA NA NA
"22151" "8400567" "2012" "goudrons_de_pin" "Autre" 51,7824 "Non_precise" NA NA NA
"22152" "8400567" "2013" "goudrons_de_pin" "Autre" 38,8136 "Non_precise" NA NA NA
"22153" "8400567" "2010" "goudrons_de_pin" "Autre" 697,5776 "Non_precise" NA NA NA
"22154" "8400567" "2017" "goudrons_de_pin" "Autre" 0,116 "Non_precise" NA NA NA
"22155" "8400567" "2011" "goudrons_de_pin" "Autre" 168,08864 "Non_precise" NA NA NA
"22156" "8400567" "2015" "goudrons_de_pin" "Autre" 5,0576 "Non_precise" NA NA NA
"22157" "8400567" "2016" "goudrons_de_pin" "Autre" 3,0624 "Non_precise" NA NA NA
"22158" "8400567" "2019" "goudrons_de_pin" "Autre" 0,4176 "Non_precise" NA NA NA
"22159" "8400567" "2018" "goudrons_de_pin" "Autre" 2,4128 "Non_precise" NA NA NA
"22160" "8400567" "2014" "goudrons_de_pin" "Autre" 9,9064 "Non_precise" NA NA NA
"22161" "8400574" "2012" "propyzamide" "N_Organique" 207195,124 "Herbicide" NA NA NA
"22162" "8400574" "2008" "propyzamide" "N_Organique" 128004,84 "Herbicide" NA NA NA
"22163" "8400574" "2018" "propyzamide" "T,_T+,_CMR" 393628,728 "Herbicide" NA NA NA
"22164" "8400574" "2015" "propyzamide" "T,_T+,_CMR" 234879,176 "Herbicide" NA NA NA
"22165" "8400574" "2019" "propyzamide" "CMR" 398707,06 "Herbicide" NA NA NA
"22166" "8400574" "2011" "propyzamide" "N_Organique" 188937 "Herbicide" NA NA NA
"22167" "8400574" "2014" "propyzamide" "N_Organique" 275696,556 "Herbicide" NA NA NA
"22168" "8400574" "2016" "propyzamide" "T,_T+,_CMR" 303831,814 "Herbicide" NA NA NA
"22169" "8400574" "2017" "propyzamide" "T,_T+,_CMR" 404167,84 "Herbicide" NA NA NA
"22170" "8400574" "2013" "propyzamide" "N_Organique" 233557,128 "Herbicide" NA NA NA
"22171" "8400574" "2009" "propyzamide" "N_Organique" 165543,072 "Herbicide" NA NA NA
"22172" "8400574" "2010" "propyzamide" "N_Organique" 200307,996 "Herbicide" NA NA NA
"22173" "8400579" "2008" "bromoxynil" "T,_T+,_CMR" 242,5 "Herbicide" NA NA NA
"22174" "8400579" "2017" "bromoxynil" "T,_T+,_CMR" 0,5 "Herbicide" NA NA NA
"22175" "8400579" "2013" "bromoxynil" "T,_T+,_CMR" 5,25 "Herbicide" NA NA NA
"22176" "8400600" "2018" "fluroxypyr" "N_Organique" 5328,94 "Herbicide" NA NA NA
"22177" "8400600" "2009" "fluroxypyr" "N_Organique" 6703,8 "Herbicide" NA NA NA
"22178" "8400600" "2011" "fluroxypyr" "N_Organique" 6949,02 "Herbicide" NA NA NA
"22179" "8400600" "2015" "fluroxypyr" "N_Organique" 6006,634 "Herbicide" NA NA NA
"22180" "8400600" "2017" "fluroxypyr" "N_Organique" 4984,48 "Herbicide" NA NA NA
"22181" "8400600" "2008" "fluroxypyr" "N_Organique" 8444,6 "Herbicide" NA NA NA
"22182" "8400600" "2019" "fluroxypyr" "Env_B" 4908 "Herbicide" NA NA NA
"22183" "8400600" "2016" "fluroxypyr" "N_Organique" 5406,6 "Herbicide" NA NA NA
"22184" "8400600" "2013" "fluroxypyr" "N_Organique" 6888,3 "Herbicide" NA NA NA
"22185" "8400600" "2010" "fluroxypyr" "N_Organique" 5975,52 "Herbicide" NA NA NA
"22186" "8400600" "2014" "fluroxypyr" "N_Organique" 5675,682 "Herbicide" NA NA NA
"22187" "8400600" "2012" "fluroxypyr" "N_Organique" 8291,85 "Herbicide" NA NA NA
"22188" "8500010" "2008" "ethephon" "Autre" 2,25 "Substance_de_croissance" NA NA NA
"22189" "8500010" "2008" "chlormequat_chlorure" "Autre" 4,5 "Substance_de_croissance" NA NA NA
"22190" "8500011" "2016" "chlormequat_chlorure" "Autre" 2667,225 "Substance_de_croissance" NA NA NA
"22191" "8500011" "2010" "chlormequat_chlorure" "Autre" 71469,81 "Substance_de_croissance" NA NA NA
"22192" "8500011" "2019" "ethephon" "Sante_A" 214,545 "Substance_de_croissance" NA NA NA
"22193" "8500011" "2009" "chlormequat_chlorure" "Autre" 102509,94 "Substance_de_croissance" NA NA NA
"22194" "8500011" "2008" "ethephon" "Autre" 28673,91 "Substance_de_croissance" NA NA NA
"22195" "8500011" "2014" "chlormequat_chlorure" "Autre" 32136,654 "Substance_de_croissance" NA NA NA
"22196" "8500011" "2019" "chlormequat_chlorure" "Autre" 429,09 "Substance_de_croissance" NA NA NA
"22197" "8500011" "2017" "ethephon" "T,_T+,_CMR" 605,475 "Substance_de_croissance" NA NA NA
"22198" "8500011" "2011" "chlormequat_chlorure" "Autre" 70359,3 "Substance_de_croissance" NA NA NA
"22199" "8500011" "2010" "ethephon" "N_Organique" 35734,905 "Substance_de_croissance" NA NA NA
"22200" "8500011" "2015" "ethephon" "N_Organique" 8541,9975 "Substance_de_croissance" NA NA NA
"22201" "8500011" "2015" "chlormequat_chlorure" "Autre" 17083,995 "Substance_de_croissance" NA NA NA
"22202" "8500011" "2012" "ethephon" "N_Organique" 42851,1765 "Substance_de_croissance" NA NA NA
"22203" "8500011" "2018" "chlormequat_chlorure" "Autre" 1296,15 "Substance_de_croissance" NA NA NA
"22204" "8500011" "2009" "ethephon" "N_Organique" 51254,97 "Substance_de_croissance" NA NA NA
"22205" "8500011" "2016" "ethephon" "T,_T+,_CMR" 1333,6125 "Substance_de_croissance" NA NA NA
"22206" "8500011" "2013" "ethephon" "N_Organique" 42271,263 "Substance_de_croissance" NA NA NA
"22207" "8500011" "2013" "chlormequat_chlorure" "Autre" 84542,526 "Substance_de_croissance" NA NA NA
"22208" "8500011" "2008" "chlormequat_chlorure" "Autre" 57347,82 "Substance_de_croissance" NA NA NA
"22209" "8500011" "2011" "ethephon" "N_Organique" 35179,65 "Substance_de_croissance" NA NA NA
"22210" "8500011" "2017" "chlormequat_chlorure" "Autre" 1210,95 "Substance_de_croissance" NA NA NA
"22211" "8500011" "2012" "chlormequat_chlorure" "Autre" 85702,353 "Substance_de_croissance" NA NA NA
"22212" "8500011" "2014" "ethephon" "N_Organique" 16068,327 "Substance_de_croissance" NA NA NA
"22213" "8500011" "2018" "ethephon" "T,_T+,_CMR" 648,075 "Substance_de_croissance" NA NA NA
"22214" "8500023" "2016" "thirame" "N_Organique" 178371,2224 "Fongicide" NA NA NA
"22215" "8500023" "2009" "thirame" "N_Organique" 118295,2 "Fongicide" NA NA NA
"22216" "8500023" "2014" "thirame" "N_Organique" 112353,9888 "Fongicide" NA NA NA
"22217" "8500023" "2011" "thirame" "N_Organique" 95050,16 "Fongicide" NA NA NA
"22218" "8500023" "2012" "thirame" "N_Organique" 106721,6 "Fongicide" NA NA NA
"22219" "8500023" "2008" "thirame" "N_Organique" 124300,8 "Fongicide" NA NA NA
"22220" "8500023" "2010" "thirame" "N_Organique" 133288,24 "Fongicide" NA NA NA
"22221" "8500023" "2013" "thirame" "N_Organique" 119736,9584 "Fongicide" NA NA NA
"22222" "8500023" "2015" "thirame" "N_Organique" 88156,8824 "Fongicide" NA NA NA
"22223" "8500023" "2018" "thirame" "N_Organique" 223942,08 "Fongicide" NA NA NA
"22224" "8500023" "2017" "thirame" "N_Organique" 188667,728 "Fongicide" NA NA NA
"22225" "8500023" "2019" "thirame" "Env_A" 10633,6 "Fongicide" NA NA NA
"22226" "8500038" "2016" "dithianon" "T,_T+,_CMR" 7,5 "Fongicide" NA NA NA
"22227" "8500038" "2012" "dithianon" "N_Organique" 6 "Fongicide" NA NA NA
"22228" "8500038" "2018" "dithianon" "T,_T+,_CMR" 3,75 "Fongicide" NA NA NA
"22229" "8500038" "2008" "dithianon" "N_Organique" 3 "Fongicide" NA NA NA
"22230" "8500076" "2010" "diphenylamine" "T,_T+,_CMR" 1443,72 "Non_precise" NA NA NA
"22231" "8500076" "2009" "diphenylamine" "T,_T+,_CMR" 960,36 "Non_precise" NA NA NA
"22232" "8500076" "2008" "diphenylamine" "T,_T+,_CMR" 1561,38 "Non_precise" NA NA NA
"22233" "8500076" "2012" "diphenylamine" "T,_T+,_CMR" 6,36 "Non_precise" NA NA NA
"22234" "8500093" "2012" "2,4-mcpa" "N_Organique" 92 "Non_precise" NA NA NA
"22235" "8500093" "2010" "2,4-mcpa" "N_Organique" 112,8 "Non_precise" NA NA NA
"22236" "8500093" "2013" "2,4-mcpa" "N_Organique" 168,8 "Non_precise" NA NA NA
"22237" "8500093" "2011" "2,4-mcpa" "N_Organique" 173,2 "Non_precise" NA NA NA
"22238" "8500093" "2008" "2,4-mcpa" "Autre" 1180,8 "Non_precise" NA NA NA
"22239" "8500093" "2009" "2,4-mcpa" "Autre" 470,4 "Non_precise" NA NA NA
"22240" "8500160" "2013" "propiconazole" "N_Organique" 5980,89425 "Fongicide" NA NA NA
"22241" "8500160" "2013" "chlorothalonil" "T,_T+,_CMR" 23923,577 "Fongicide" NA NA NA
"22242" "8500160" "2015" "propiconazole" "N_Organique" 5456,72 "Fongicide" NA NA NA
"22243" "8500160" "2012" "propiconazole" "N_Organique" 7695,2625 "Fongicide" NA NA NA
"22244" "8500160" "2012" "chlorothalonil" "T,_T+,_CMR" 30781,05 "Fongicide" NA NA NA
"22245" "8500160" "2018" "propiconazole" "N_Organique" 7282,996875 "Fongicide" NA NA NA
"22246" "8500160" "2011" "propiconazole" "N_Organique" 10674,40625 "Fongicide" NA NA NA
"22247" "8500160" "2014" "propiconazole" "N_Organique" 5229,475 "Fongicide" NA NA NA
"22248" "8500160" "2008" "chlorothalonil" "T,_T+,_CMR" 58248,975 "Fongicide" NA NA NA
"22249" "8500160" "2009" "chlorothalonil" "T,_T+,_CMR" 68411,125 "Fongicide" NA NA NA
"22250" "8500160" "2016" "chlorothalonil" "T,_T+,_CMR" 20132,675 "Fongicide" NA NA NA
"22251" "8500160" "2017" "chlorothalonil" "T,_T+,_CMR" 27209,935 "Fongicide" NA NA NA
"22252" "8500160" "2017" "propiconazole" "N_Organique" 6802,48375 "Fongicide" NA NA NA
"22253" "8500160" "2009" "propiconazole" "N_Organique" 17102,78125 "Fongicide" NA NA NA
"22254" "8500160" "2018" "chlorothalonil" "T,_T+,_CMR" 29131,9875 "Fongicide" NA NA NA
"22255" "8500160" "2010" "chlorothalonil" "T,_T+,_CMR" 65579,075 "Fongicide" NA NA NA
"22256" "8500160" "2008" "propiconazole" "N_Organique" 14562,24375 "Fongicide" NA NA NA
"22257" "8500160" "2016" "propiconazole" "N_Organique" 5033,16875 "Fongicide" NA NA NA
"22258" "8500160" "2015" "chlorothalonil" "T,_T+,_CMR" 21826,88 "Fongicide" NA NA NA
"22259" "8500160" "2011" "chlorothalonil" "T,_T+,_CMR" 42697,625 "Fongicide" NA NA NA
"22260" "8500160" "2019" "propiconazole" "Env_A" 1399,625 "Fongicide" NA NA NA
"22261" "8500160" "2019" "chlorothalonil" "CMR" 5598,5 "Fongicide" NA NA NA
"22262" "8500160" "2010" "propiconazole" "N_Organique" 16394,76875 "Fongicide" NA NA NA
"22263" "8500160" "2014" "chlorothalonil" "T,_T+,_CMR" 20917,9 "Fongicide" NA NA NA
"22264" "8500166" "2015" "myclobutanil" "T,_T+,_CMR" 4,75 "Fongicide" NA NA NA
"22265" "8500166" "2008" "myclobutanil" "N_Organique" 200,1375 "Fongicide" NA NA NA
